artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
lightgbm,test,,1,2015-07-10,Friday,4.639505984620402,36583.10782450987,788513.0,10.012238863435098,0.0,0.2575068243858053,0
lightgbm,test,,1,2015-07-11,Saturday,6.705537471291651,45643.18540421329,680679.0,-4.669187808362679,0.0,0.0,0
lightgbm,test,,1,2015-07-12,Sunday,4.666731443431874,2118.322736802596,45392.0,-2.0803936722946137,0.0,0.0,0
lightgbm,test,,1,2015-07-13,Monday,5.912302970262995,58630.41661914763,991668.0,-17.46373079030368,1.0,0.40528233151183973,0
lightgbm,test,,1,2015-07-14,Tuesday,5.451727021233548,49080.20833678905,900269.0,17.17358691440944,1.0,0.40528233151183973,0
lightgbm,test,,1,2015-07-15,Wednesday,5.685994154758555,49400.54267589935,868811.0,23.4539677406356,1.0,0.40528233151183973,0
lightgbm,test,,1,2015-07-16,Thursday,6.282250448939469,53867.5962319629,857457.0,14.240049355764318,1.0,0.5132178669097539,0
lightgbm,test,,1,2015-07-17,Friday,5.601216355652196,46103.275750391884,823094.0,-16.58330001813857,1.0,0.5132178669097539,0
lightgbm,test,,1,2015-07-18,Saturday,7.02806248836491,48541.14087213922,690676.0,17.37741624126803,0.0,0.0,0
lightgbm,test,,7,2015-06-13,Saturday,10.415340274717083,72523.78494070175,696317.0,-53.32315413138139,0.0,0.0,0
lightgbm,test,,7,2015-06-14,Sunday,7.433464354113127,3365.203647750554,45271.0,16.21750755792355,0.0,0.0,0
lightgbm,test,,7,2015-06-15,Monday,6.00199298446248,62747.17543683471,1045439.0,-9.284938458441163,1.0,0.0,0
lightgbm,test,,7,2015-06-16,Tuesday,5.153777861514723,47758.35869596264,926667.0,-6.52371435458072,1.0,0.0,0
lightgbm,test,,7,2015-06-17,Wednesday,8.002746389597794,68698.8561343272,858441.0,-54.349604794108295,1.0,0.0,0
lightgbm,test,,7,2015-06-18,Thursday,8.428639452997732,69913.87853472559,829480.0,-50.829468781341404,1.0,0.0,0
lightgbm,test,,7,2015-06-19,Friday,12.779471042699239,109859.36179211615,859655.0,-97.48574433415848,1.0,0.0,0
lightgbm,test,,7,2015-06-20,Saturday,7.536281940490136,52057.997946226686,690765.0,-20.51660508797099,0.0,0.0,0
lightgbm,test,,7,2015-06-21,Sunday,6.63588713211824,2796.2964786033053,42139.0,-27.971746330741873,0.0,0.0,0
lightgbm,test,,7,2015-06-22,Monday,7.9792443390181145,59373.15816441684,744095.0,-36.86927208757166,0.0,0.0,0
lightgbm,test,,7,2015-06-23,Tuesday,5.850295431465634,42342.56623841019,723768.0,-8.105457209581601,0.0,0.0,0
lightgbm,test,,7,2015-06-24,Wednesday,4.993879257227651,36063.19917848434,722148.0,2.0941939297133274,0.0,0.0,0
lightgbm,test,,7,2015-06-25,Thursday,5.651144049283424,40862.1793686776,723078.0,-18.32114268112384,0.0,0.0,0
lightgbm,test,,7,2015-06-26,Friday,6.215215899497314,46678.44673078965,751035.0,-24.976906346258602,0.0,0.0,0
lightgbm,test,,7,2015-06-27,Saturday,6.747777206595409,46517.35416242298,689373.0,-11.893809334112722,0.0,0.0,0
lightgbm,test,,7,2015-06-28,Sunday,6.761067712621434,3003.4014993006936,44422.0,25.256237384731328,0.0,0.0,0
lightgbm,test,,7,2015-06-29,Monday,4.900399887850963,50724.77429912849,1035115.0,-7.191878047159984,1.0,0.25727272727272726,0
lightgbm,test,,7,2015-06-30,Tuesday,11.335726587218028,115147.17710030201,1015790.0,98.67558936583654,1.0,0.25727272727272726,0
lightgbm,test,,7,2015-07-01,Wednesday,7.0924678217822015,62617.62528155961,882875.0,-14.630227948801936,1.0,0.25727272727272726,0
lightgbm,test,,7,2015-07-02,Thursday,8.599898760732017,73403.66188133968,853541.0,-38.828384043553505,1.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-03,Friday,6.207682011699336,53623.571214381904,863826.0,-4.992246982066037,1.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-04,Saturday,11.333017645998652,74756.66427935967,659636.0,-40.591995568667656,0.0,0.0,0
lightgbm,test,,7,2015-07-05,Sunday,10.024780979909709,4787.534652575479,47757.0,82.39595242705995,0.0,0.0,0
lightgbm,test,,7,2015-07-06,Monday,7.8425149667773555,65641.14444557946,836991.0,49.415491525398814,0.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-07,Tuesday,6.612184440572305,48548.97242723607,734235.0,8.709875423404938,0.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-08,Wednesday,5.767450414156613,43912.848382851174,761391.0,16.764880325032717,0.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-09,Thursday,5.944459232694807,45991.50830365947,773687.0,20.832409289552253,0.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-10,Friday,5.381230530104569,42431.70228984344,788513.0,19.773797163086144,0.0,0.2575068243858053,0
lightgbm,test,,7,2015-07-11,Saturday,7.67032165507672,52210.268738559666,680679.0,-20.511213605483185,0.0,0.0,0
lightgbm,test,,7,2015-07-12,Sunday,5.8520500778585705,2656.362571341562,45392.0,7.761318860321434,0.0,0.0,0
